"alert_id","gui_mode_name","alert_time_type","effect_name","effect_code","cause_name","cause_code","affent_list","severity_name","severity_code","header","details","url","notif_start","notif_end","created_dt","last_modified_dt","closed_dt","alert_lifecycle","color","service_effect_text","short_header","timeframe_text","ObjectId","month","year","IsGreenLine","IsRedLine","IsBlueLine","IsOrangeLine","SubwayLine"
417725,"Subway","Recurring","Shuttle","DETOUR","maintenance","MAINTENANCE",NA,"information",1,"Shuttle buses replace D Branch service between Riverside and Fenway, Mon - Thu through November 18, beginning at 8:45 PM through the end of service.","All shuttle buses are accessible for persons with disabilities.
No Shuttles at Beaconsfield:
Why do shuttles skip Beaconsfield? Due to narrow roads near Beaconsfield, shuttles cannot safely stop there.
We recommend:
- Taking the Green Line C branch from Dean Road, about a 4-minute walk from Beaconsfield
- Accessing the Green Line D shuttle from Reservoir, about a 10-minute walk from Beaconsfield

Affected stops:
Fenway
Longwood
Brookline Village
Beaconsfield
Reservoir
Chestnut Hill
Newton Centre
Newton Highlands
Eliot
Waban
Woodland
Riverside","https://www.mbta.com/GLT",2021-11-13,"2021/11/14 19:04:22+00","2021/11/14 19:03:14+00","2021/11/14 19:04:22+00",2021-11-14 19:04:22,"Upcoming","00843D","Green Line D branch shuttle","Shuttle buses replace D Branch service between Riverside and Fenway, Mon - Thu through Nov 18, beginning at 8:45pm until closing","tomorrow through Thursday",128503,11,2021,1,0,0,0,"GREEN"
417727,"Subway","One-time","Delay","OTHER_EFFECT","signal problem","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Green Line C branch and Green Line D branch experiencing delays of up to 20 minutes due to signal problem",NA,NA,2021-11-14,"2021/11/15 02:14:34+00","2021/11/14 23:32:20+00","2021/11/15 02:14:34+00",2021-11-15 02:14:34,"New","00843D","Green Line C branch and Green Line D branch delay","Green Line C branch and Green Line D branch experiencing delays of up to 20 minutes due to signal problem",NA,128520,11,2021,1,0,0,0,"GREEN"
417730,"Subway","One-time","Service Change","UNKNOWN_EFFECT",NA,"UNKNOWN_CAUSE",NA,"information",1,"Green Line B Branch: Amory St and the new Babcock St stations will open at the start of service on Mon 11/15. BU West, St. Paul St, and the old Babcock St stations will close, effective at the start of service on Mon 11/15.","Affected stops:
Amory Street
Babcock Street",NA,2021-11-15,"2021/11/15 05:05:48+00","2021/11/15 05:05:19+00","2021/11/15 05:05:48+00",2021-11-15 05:05:48,"New","00843D","Green Line B branch notice","Green Ln B: Amory St & the new Babcock St stations will open at the start of service on Mon 11/15. BU West, St. Paul St, & Babcock close","through November 30",128526,11,2021,1,0,0,0,"GREEN"
417891,"Subway","Recurring","Shuttle","DETOUR","maintenance","MAINTENANCE",NA,"up to 30 minutes",7,"Shuttle buses replace D Branch service between Riverside and Fenway the weekend of Nov 20 - 21 for track and signal work.","All shuttle buses are accessible for persons with disabilities..

No Shuttles at Beaconsfield:
Why do shuttles skip Beaconsfield? Due to narrow roads near Beaconsfield, shuttles cannot safely stop there.
We recommend:
- Taking the Green Line C branch from Dean Road, about a 4-minute walk from Beaconsfield
- Accessing the Green Line D shuttle from Reservoir, about a 10-minute walk from Beaconsfield

Affected stops:
Fenway
Longwood
Brookline Village
Beaconsfield
Reservoir
Chestnut Hill
Newton Centre
Newton Highlands
Eliot
Waban
Woodland
Riverside","http://www.mbta.com/GLT",2021-11-15,"2021/11/22 02:30:00+00","2021/11/15 17:31:36+00","2021/11/22 02:32:12+00",2021-11-22 02:32:12,"New","00843D","Green Line D branch shuttle","Shuttle buses replace D Branch service between Riverside and Fenway the weekend of Nov 20 - 21 for track and signal work.",NA,128583,11,2021,1,0,0,0,"GREEN"
417934,"Subway","One-time","Delay","OTHER_EFFECT","medical emergency","MEDICAL_EMERGENCY",NA,"up to 10 minutes",3,"Blue Line experiencing delays of about 10 minutes due to a passenger in need of medical attention at State.",NA,NA,2021-11-15,"2021/11/15 21:20:26+00","2021/11/15 21:14:34+00","2021/11/15 21:20:26+00",2021-11-15 21:20:26,"New","003DA5","Blue Line delay","Blue Line experiencing delays of about 10 minutes due to a passenger in need of medical attention at State.",NA,128619,11,2021,0,0,1,0,"BLUE"
417915,"Subway","One-time","Delay","OTHER_EFFECT","police action","POLICE_ACTIVITY",NA,"up to 10 minutes",3,"Red Line experiencing delays of about 10 minutes due to police activity at JFK. Trains may stand by at stations.",NA,NA,2021-11-15,"2021/11/15 19:11:37+00","2021/11/15 19:05:37+00","2021/11/15 19:11:37+00",2021-11-15 19:11:37,"New","DA291C","Red Line delay","Red Line experiencing delays of about 10 minutes due to police activity at JFK. Trains may stand by at stations.",NA,128662,11,2021,0,1,0,0,"RED"
417924,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line experiencing delays of about 10 minutes between North Station and Government Center due to a train with a mechanical problem at Haymarket. Trains may stand by at stations.","Affected stops:
North Station
Haymarket
Government Center",NA,2021-11-15,"2021/11/15 19:57:59+00","2021/11/15 19:42:18+00","2021/11/15 19:57:59+00",2021-11-15 19:57:59,"New","00843D","Green Line delay","Green Ln experiencing delays of about 10 minutes between N Station & Government Center due to a train with a mechanical problem at Haymarket",NA,128693,11,2021,1,0,0,0,"GREEN"
418080,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line C branch experiencing eastbound delays of about 10 minutes due to an earlier disabled train at Coolidge Corner. The train has been removed from service.",NA,NA,2021-11-16,"2021/11/16 16:26:31+00","2021/11/16 16:13:11+00","2021/11/16 16:26:31+00",2021-11-16 16:26:31,"New","00843D","Green Line C branch delay","Green Ln C experiencing eastbound delays of about 10 minutes due to an earlier disabled train at Coolidge Cnr",NA,128806,11,2021,1,0,0,0,"GREEN"
418091,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Braintree Branch Update: Delays of about 15 minutes due to a train with an earlier door problem at Quincy Adams and a train being removed from service at JFK/UMass.","Affected stops:
JFK/UMass
North Quincy
Wollaston
Quincy Center
Quincy Adams
Braintree",NA,2021-11-16,"2021/11/16 17:28:01+00","2021/11/16 17:00:30+00","2021/11/16 17:28:01+00",2021-11-16 17:28:01,"New","DA291C","Red Line delay","Red Ln Braintree Branch Update: Delays of about 15 minutes due to a train with an earlier door problem at Quincy Adams & a train being remov",NA,128817,11,2021,0,1,0,0,"RED"
418229,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line experiencing delays of up to 15 minutes due to a train with a mechanical problem at Government Center.","Affected stops:
North Station
Haymarket
Government Center
Park Street
Boylston
Arlington
Copley
Hynes Convention Center
Kenmore",NA,2021-11-17,"2021/11/17 09:11:22+00","2021/11/17 08:39:55+00","2021/11/17 09:11:22+00",2021-11-17 09:11:22,"New","00843D","Green Line delay","Green Line experiencing delays of up to 15 minutes due to a train with a mechanical problem at Government Center.",NA,128882,11,2021,1,0,0,0,"GREEN"
418180,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem.","Affected stops:
North Quincy
Wollaston
Quincy Center
Quincy Adams
Braintree",NA,2021-11-17,"2021/11/17 07:41:12+00","2021/11/17 07:00:14+00","2021/11/17 07:41:12+00",2021-11-17 07:41:12,"New","DA291C","Red Line delay","Red Line Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem.",NA,128902,11,2021,0,1,0,0,"RED"
418252,"Subway","One-time","Station Issue","UNKNOWN_EFFECT","construction","CONSTRUCTION",NA,"information",1,"Single track operation will be in effect at Oak Grove on the weekend of Dec 11 - 12, for the Oak Grove Station Accessibility Project. Customers will board and alight trains on Track 2, the Washington St side platform.","Affected routes:
Orange Line","https://www.mbta.com/OakGroveImprovements",2021-11-17,"2021/12/13 02:30:00+00","2021/11/17 09:56:16+00","2021/12/13 02:30:17+00",2021-12-13 02:30:17,"New","ED8B00","Change at Oak Grove","Single track operation will be in effect at Oak Grove on the weekend of Dec 11 - 12, for the Oak Grove Sta Accessibility Project. Customers","this weekend",128942,11,2021,0,0,0,1,"ORANGE"
418397,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Mattapan Trolley experiencing delays of up to 15 minutes due to a trolley with a mechanical problem near Valley Rd.",NA,NA,2021-11-18,"2021/11/18 07:56:25+00","2021/11/18 07:24:02+00","2021/11/18 07:56:25+00",2021-11-18 07:56:25,"New","DA291C","Mattapan Trolley delay","Mattapan Trolley experiencing delays of up to 15 minutes due to a trolley with a mechanical problem near Valley Rd.",NA,128963,11,2021,0,1,0,0,"RED"
418260,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem.","Affected stops:
North Quincy
Wollaston
Quincy Center
Braintree",NA,2021-11-17,"2021/11/17 11:29:34+00","2021/11/17 10:44:13+00","2021/11/17 11:29:34+00",2021-11-17 11:29:34,"New","DA291C","Red Line delay","Red Line Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem.",NA,128985,11,2021,0,1,0,0,"RED"
418142,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 15 minutes",4,"Orange Line experiencing southbound delays of up to 15 minutes due to a disabled train.","Affected stops:
Massachusetts Avenue
Ruggles
Roxbury Crossing
Jackson Square
Stony Brook
Green Street",NA,2021-11-17,"2021/11/17 00:50:00+00","2021/11/17 00:30:21+00","2021/11/17 00:50:16+00",2021-11-17 00:50:16,"New","ED8B00","Orange Line delay","Orange Line experiencing southbound delays of up to 15 minutes due to a disabled train.",NA,129039,11,2021,0,0,0,1,"ORANGE"
418064,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line experiencing northbound delays of about 10 minutes due to a train with a mechanical problem at Sullivan. The train is being removed from service.",NA,NA,2021-11-16,"2021/11/16 15:37:55+00","2021/11/16 15:24:36+00","2021/11/16 15:37:55+00",2021-11-16 15:37:55,"New","ED8B00","Orange Line delay","Orange Ln experiencing northbound delays of about 10 minutes due to a train with a mechanical problem at Sullivan",NA,129081,11,2021,0,0,0,1,"ORANGE"
418357,"Subway","One-time","Delay","OTHER_EFFECT","police action","POLICE_ACTIVITY",NA,"up to 20 minutes",5,"Green Line B branch experiencing delays of up to 20 minutes due to police action",NA,NA,2021-11-17,"2021/11/18 02:25:18+00","2021/11/17 23:19:43+00","2021/11/18 02:25:18+00",2021-11-18 02:25:18,"New","00843D","Green Line B branch delay","Green Line B branch experiencing delays of up to 20 minutes due to police action",NA,129125,11,2021,1,0,0,0,"GREEN"
418611,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 15 minutes",4,"Red Line Braintree Branch: Southbound trains delayed about 15 minutes due to a train with a mechanical problem at Quincy Center.","Affected stops:
North Quincy
Wollaston
Quincy Center
Quincy Adams
Braintree",NA,2021-11-18,"2021/11/18 19:11:25+00","2021/11/18 18:47:54+00","2021/11/18 19:11:25+00",2021-11-18 19:11:25,"New","DA291C","Red Line delay","Red Line Braintree Branch: Southbound trains delayed about 15 minutes due to a train with a mechanical problem at Quincy Center.",NA,129236,11,2021,0,1,0,0,"RED"
418713,"Subway","Recurring","Shuttle","DETOUR","maintenance","MAINTENANCE",NA,"information",1,"Shuttle buses replace D Branch service between Riverside and Fenway, Mon - Thu through Dec 9, beginning at 8:45 PM through the end of service.","All shuttle buses are accessible for persons with disabilities.
No Shuttles at Beaconsfield:
Why do shuttles skip Beaconsfield? Due to narrow roads near Beaconsfield, shuttles cannot safely stop there.
We recommend:
- Taking the Green Line C branch from Dean Road, about a 4-minute walk from Beaconsfield
- Accessing the Green Line D shuttle from Reservoir, about a 10-minute walk from Beaconsfield

Affected stops:
Fenway
Longwood
Brookline Village
Beaconsfield
Reservoir
Chestnut Hill
Newton Centre
Newton Highlands
Eliot
Waban
Woodland
Riverside","https://www.mbta.com/GLT",2021-11-19,"2021/12/10 02:30:00+00","2021/11/19 09:09:34+00","2021/12/10 02:30:16+00",2021-12-10 02:30:16,"Ongoing","00843D","Green Line D branch shuttle","Shuttle buses replace D Branch service between Riverside and Fenway, Mon - Thu through Dec 9, beginning at 8:45pm through the end of service","last day",129289,11,2021,1,0,0,0,"GREEN"
418816,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 20 minutes",5,"Orange Line Update: Delays of about 20 minutes between Oak Grove and Wellington due to a disabled train departing Oak Grove. Residual delays of about 10 minutes between Wellington and Forest Hills.",NA,NA,2021-11-19,"2021/11/19 17:50:39+00","2021/11/19 17:32:24+00","2021/11/19 17:50:39+00",2021-11-19 17:50:39,"New","ED8B00","Orange Line delay","Orange Ln Update: Delays of about 20 minutes between Oak Grove & Wellington due to a disabled train departing Oak Grove.",NA,129344,11,2021,0,0,0,1,"ORANGE"
418727,"Subway","One-time","Station Issue","UNKNOWN_EFFECT","construction","CONSTRUCTION",NA,"information",1,"The entrance to Park Street Station at Tremont St and Winter St in front of the 7-Eleven is closed due to construction. The station can be accessed via the adjacent elevator or the main entrance across the street.","Affected routes:
Green Line B branch
Green Line C branch
Green Line D branch
Green Line E branch
Red Line",NA,2021-11-19,"2021/12/14 09:13:09+00","2021/11/19 09:44:19+00","2021/12/14 09:13:09+00",2021-12-14 09:13:09,"Ongoing","FFFFFF","Change at Park Street","The entrance to Park St Sta at Tremont St & Winter St in front of the 7-Eleven is closed. The station can be accessed via the main entrance","ongoing",129353,11,2021,0,0,0,0,NA
418471,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem at Quincy Center. The train is moving at this time.","Affected stops:
JFK/UMass
North Quincy
Wollaston
Quincy Center
Quincy Adams
Braintree",NA,2021-11-18,"2021/11/18 11:44:52+00","2021/11/18 11:15:26+00","2021/11/18 11:44:52+00",2021-11-18 11:44:52,"New","DA291C","Red Line delay","Red Ln Braintree Branch experiencing southbound delays of up to 15 minutes due to a train with an earlier mechanical problem at Quincy Cente",NA,129454,11,2021,0,1,0,0,"RED"
418474,"Subway","One-time","Delay","OTHER_EFFECT","maintenance","MAINTENANCE",NA,"up to 15 minutes",4,"Blue Line experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires. Trains may be asked to stand by at stations.",NA,NA,2021-11-18,"2021/11/18 13:24:05+00","2021/11/18 11:29:14+00","2021/11/18 13:24:05+00",2021-11-18 13:24:05,"New","003DA5","Blue Line delay","Blue Ln experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires",NA,129457,11,2021,0,0,1,0,"BLUE"
418752,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Blue Line Update: Delays of about 20 minutes due to a disabled train at Airport westbound. The train is being removed from service.",NA,NA,2021-11-19,"2021/11/19 15:16:22+00","2021/11/19 12:20:17+00","2021/11/19 15:16:22+00",2021-11-19 15:16:22,"New","003DA5","Blue Line delay","Blue Line Update: Delays of about 20 minutes due to a disabled train at Airport westbound. The train is being removed from service.",NA,129529,11,2021,0,0,1,0,"BLUE"
419086,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line experiencing delays of up to 15 minutes due to a train with an earlier mechanical problem entering Oak Grove.",NA,NA,2021-11-22,"2021/11/22 08:16:23+00","2021/11/22 07:54:29+00","2021/11/22 08:16:23+00",2021-11-22 08:16:23,"New","ED8B00","Orange Line delay","Orange Line experiencing delays of up to 15 minutes due to a train with an earlier mechanical problem entering Oak Grove.",NA,129614,11,2021,0,0,0,1,"ORANGE"
419114,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Red Line Braintree Branch experiencing northbound delays of up to 10 minutes due to a train with an earlier mechanical problem at JFK/UMass.","Affected stops:
Quincy Center
Wollaston
North Quincy
JFK/UMass",NA,2021-11-22,"2021/11/22 10:11:31+00","2021/11/22 09:30:16+00","2021/11/22 10:11:31+00",2021-11-22 10:11:31,"New","DA291C","Red Line delay","Red Line Braintree Branch experiencing northbound delays of up to 10 minutes due to a train with an earlier mechanical problem at JFK/UMass.",NA,129642,11,2021,0,1,0,0,"RED"
419186,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 10 minutes",3,"Green Line: Delays of about 15 minutes between Park St and North Station due to a train with a mechanical problem at Government Center. Trains may stand by at stations.","Affected stops:
North Station
Haymarket
Government Center
Park Street",NA,2021-11-22,"2021/11/22 17:57:42+00","2021/11/22 17:42:40+00","2021/11/22 17:57:42+00",2021-11-22 17:57:42,"New","00843D","Green Line delay","Green Ln: Delays of about 15 minutes between Park St & N Station due to a train with a mechanical problem at Government Center",NA,129663,11,2021,1,0,0,0,"GREEN"
419192,"Subway","One-time","Delay","OTHER_EFFECT","power problem","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Red Line Ashmont Branch Update: Train service has been restored between JFK/UMass and Ashmont with residual delays, shuttle buses are being phased out.","Affected stops:
JFK/UMass
Savin Hill
Fields Corner
Shawmut
Ashmont",NA,2021-11-22,"2021/11/22 18:42:16+00","2021/11/22 18:14:23+00","2021/11/22 18:42:16+00",2021-11-22 18:42:16,"New","DA291C","Red Line delay","Red Ln Ashmont Branch Update: Trn service has been restored between JFK/UMass & Ashmont with residual delays, shuttle buses are being phased",NA,129669,11,2021,0,1,0,0,"RED"
419150,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Orange Line Update: Delays of about 15 minutes in both directions due to a train with an earlier mechanical problem at Ruggles. The train has been removed from service.",NA,NA,2021-11-22,"2021/11/22 15:50:26+00","2021/11/22 14:56:09+00","2021/11/22 15:50:26+00",2021-11-22 15:50:26,"New","ED8B00","Orange Line delay","Orange Ln Update: Delays of about 15 minutes both ways due to a train with an earlier mechanical problem at Ruggles",NA,129811,11,2021,0,0,0,1,"ORANGE"
419155,"Subway","One-time","Delay","OTHER_EFFECT","power problem","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Red Line Ashmont Branch experiencing delays of about 20 minutes due to a train with a power problem at Shawmut. Trains may stand by at stations.",NA,NA,2021-11-22,"2021/11/22 17:57:59+00","2021/11/22 15:47:00+00","2021/11/22 17:57:59+00",2021-11-22 17:57:59,"New","DA291C","Red Line delay","Red Ln Ashmont Branch experiencing delays of about 20 minutes due to a train with a power problem at Shawmut",NA,129816,11,2021,0,1,0,0,"RED"
419157,"Subway","One-time","Shuttle","DETOUR","power problem","TECHNICAL_PROBLEM",NA,"up to 30 minutes",7,"Red Line Ashmont Branch Update: Shuttle buses continue to replace service between JFK/UMass and Ashmont due to a power problem at Shawmut. Personnel are finishing up repairs at this time.","Affected stops:
JFK/UMass
Savin Hill
Fields Corner
Shawmut
Ashmont",NA,2021-11-22,"2021/11/22 18:14:41+00","2021/11/22 15:55:06+00","2021/11/22 18:14:41+00",2021-11-22 18:14:41,"New","DA291C","Red Line shuttle","Red Ln Ashmont Branch Update: Shuttle buses continue to replace service between JFK/UMass & Ashmont",NA,129818,11,2021,0,1,0,0,"RED"
419038,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 10 minutes",3,"Orange Line trains delayed about 10 minutes while we request medical assistance for a passenger at Jackson Square southbound. Trains may be asked to stand at stations.",NA,NA,2021-11-21,"2021/11/21 23:18:11+00","2021/11/21 22:45:00+00","2021/11/21 23:18:11+00",2021-11-21 23:18:11,"New","ED8B00","Orange Line delay","Orange Ln trains delayed about 10 minutes while we request medical assistance for a passenger at Jackson Sq southbound",NA,129873,11,2021,0,0,0,1,"ORANGE"
418853,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line: Westbound trains are delayed about 15 minutes due to a train with a mechanical problem at Government Center.",NA,NA,2021-11-19,"2021/11/19 22:58:32+00","2021/11/19 22:23:50+00","2021/11/19 22:58:32+00",2021-11-19 22:58:32,"New","00843D","Green Line delay","Green Line: Westbound trains are delayed about 15 minutes due to a train with a mechanical problem at Government Center.",NA,129934,11,2021,1,0,0,0,"GREEN"
419337,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line C branch experiencing eastbound delays of up to 10 minutes due to a train with an earlier mechanical problem at Cleveland Circle.",NA,NA,2021-11-23,"2021/11/23 15:11:13+00","2021/11/23 14:57:29+00","2021/11/23 15:11:13+00",2021-11-23 15:11:13,"New","00843D","Green Line C branch delay","Green Line C branch experiencing eastbound delays of up to 10 minutes due to a train with an earlier mechanical problem at Cleveland Circle.",NA,130012,11,2021,1,0,0,0,"GREEN"
419430,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Green Line B Branch experiencing eastbound delays of up to 15 minutes due to a train with an earlier mechanical problem at Washington St. The train is moving at this time.","Affected stops:
Packards Corner
Babcock Street
Amory Street
Boston University Central
Boston University East
Blandford Street",NA,2021-11-24,"2021/11/24 07:52:00+00","2021/11/24 07:32:28+00","2021/11/24 07:52:00+00",2021-11-24 07:52:00,"New","00843D","Green Line B branch delay","Green Ln B experiencing eastbound delays of up to 15 minutes due to a train with an earlier mechanical problem at Washington St",NA,130121,11,2021,1,0,0,0,"GREEN"
419384,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 15 minutes",4,"Mattapan Trolley experiencing delays of about 15 minutes due to a train with a mechanical problem near Cedar Grove.",NA,NA,2021-11-23,"2021/11/23 18:18:23+00","2021/11/23 17:47:57+00","2021/11/23 18:18:23+00",2021-11-23 18:18:23,"New","DA291C","Mattapan Trolley delay","Mattapan Trolley experiencing delays of about 15 minutes due to a train with a mechanical problem near Cedar Grove.",NA,130149,11,2021,0,1,0,0,"RED"
419554,"Subway","One-time","Delay","OTHER_EFFECT","signal problem","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line trains are delayed about 10 minutes due to a signal problem at Copley.",NA,NA,2021-11-24,"2021/11/24 17:42:25+00","2021/11/24 17:35:39+00","2021/11/24 17:42:25+00",2021-11-24 17:42:25,"New","00843D","Green Line delay","Green Line trains are delayed about 10 minutes due to a signal problem at Copley.",NA,130201,11,2021,1,0,0,0,"GREEN"
419421,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 15 minutes",4,"Orange Line experiencing delays of up to 15 minutes due to a train with an earlier mechanical problem at Wellington. The train is clear at this time.",NA,NA,2021-11-24,"2021/11/24 07:15:50+00","2021/11/24 06:58:45+00","2021/11/24 07:15:50+00",2021-11-24 07:15:50,"New","ED8B00","Orange Line delay","Orange Ln experiencing delays of up to 15 minutes due to a train with an earlier mechanical problem at Wellington",NA,130286,11,2021,0,0,0,1,"ORANGE"
419296,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 20 minutes",5,"Red Line Ashmont Branch experiencing delays of up to 20 minutes due to a train with an earlier mechanical problem at Harvard.","Affected stops:
Savin Hill
Fields Corner
Shawmut
Ashmont",NA,2021-11-23,"2021/11/23 10:53:33+00","2021/11/23 10:15:39+00","2021/11/23 10:53:33+00",2021-11-23 10:53:33,"New","DA291C","Red Line delay","Red Line Ashmont Branch experiencing delays of up to 20 minutes due to a train with an earlier mechanical problem at Harvard.",NA,130349,11,2021,0,1,0,0,"RED"
419304,"Subway","One-time","Delay","OTHER_EFFECT","maintenance","MAINTENANCE",NA,"up to 15 minutes",4,"Blue Line experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires. Trains may be asked to stand by at stations.",NA,NA,2021-11-23,"2021/11/23 11:42:04+00","2021/11/23 10:59:36+00","2021/11/23 11:42:04+00",2021-11-23 11:42:04,"New","003DA5","Blue Line delay","Blue Ln experiencing delays of up to 15 minutes due to a maintenance train inspecting the overhead wires",NA,130357,11,2021,0,0,1,0,"BLUE"
419320,"Subway","One-time","Service Change","UNKNOWN_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 10 minutes",3,"Amory Street and the new Babcock Street B Branch stations are now open and the Boston University West and Saint Paul Street stations are now permanently closed.",NA,NA,2021-11-23,"2021/12/19 02:30:00+00","2021/11/23 12:51:33+00","2021/12/19 02:30:16+00",2021-12-19 02:30:16,"Ongoing","00843D","Green Line B branch notice","Amory St and the new Babcock St B stations are now open and the Boston University West and Saint Paul St stations are now permanently closed","last day",130373,11,2021,1,0,0,0,"GREEN"
419721,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Orange Line experiencing southbound delays of about 10 minutes due to a train with a door problem at Sullivan Square. The train is being removed from service.",NA,NA,2021-11-27,"2021/11/27 06:05:59+00","2021/11/27 05:44:10+00","2021/11/27 06:05:59+00",2021-11-27 06:05:59,"New","ED8B00","Orange Line delay","Orange Ln experiencing southbound delays of about 10 minutes due to a train with a door problem at Sullivan Sq",NA,130446,11,2021,0,0,0,1,"ORANGE"
419725,"Subway","One-time","Delay","OTHER_EFFECT","disabled train","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line D branch experiencing eastbound delays of about 10 minutes due to a train with a mechanical problem at Reservoir.",NA,NA,2021-11-27,"2021/11/27 06:59:08+00","2021/11/27 06:28:20+00","2021/11/27 06:59:08+00",2021-11-27 06:59:08,"New","00843D","Green Line D branch delay","Green Line D branch experiencing eastbound delays of about 10 minutes due to a train with a mechanical problem at Reservoir.",NA,130450,11,2021,1,0,0,0,"GREEN"
419776,"Subway","One-time","Delay","OTHER_EFFECT",NA,"UNKNOWN_CAUSE",NA,"up to 10 minutes",3,"Orange Line: Northbound trains are delayed about 10 minutes after we removed a train from service with a mechanical problem at Mass Ave.",NA,NA,2021-11-27,"2021/11/27 18:51:08+00","2021/11/27 17:53:11+00","2021/11/27 18:51:08+00",2021-11-27 18:51:08,"New","ED8B00","Orange Line delay","Orange Line: Northbound trains are delayed about 10 minutes after we removed a train from service with a mechanical problem at Mass Ave.",NA,130506,11,2021,0,0,0,1,"ORANGE"
419994,"Subway","One-time","Delay","OTHER_EFFECT","signal problem","TECHNICAL_PROBLEM",NA,"up to 10 minutes",3,"Green Line D branch experiencing delays of about 10 minutes due to a signal problem at Reservoir. Trains may stand by at stations.",NA,NA,2021-11-29,"2021/11/29 19:15:00+00","2021/11/29 19:04:12+00","2021/11/29 19:15:00+00",2021-11-29 19:15:00,"New","00843D","Green Line D branch delay","Green Line D branch experiencing delays of about 10 minutes due to a signal problem at Reservoir. Trains may stand by at stations.",NA,130528,11,2021,1,0,0,0,"GREEN"
